post_id	post_text	post_published	comment_id	comment_message	comment_published	comment_like_count	attachment_type	attachment_url
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562392151336	"Donald Duck is the biggest mystery of US"	2018-01-24T08:01:50+0000	3		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562392291336	"We deserve to know"	2018-01-24T08:01:54+0000	5		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562407411336		2018-01-24T08:10:39+0000	2	animated_image_share	https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia1.tenor.co%2Fimages%2F192fb60873b808d26352801a9bb36415%2Ftenor.gif%3Fitemid%3D9331503&h=ATNsDeDdWiwffs2OdjFU_x9ydPXxF-ZyepER9yNl9Fhq1jhqGv-ewS2DkmdHwaDiUfCCHxodoqNNn0Bhd99AHbjREGrOjWrlzK8S5HgtTyW1&s=1&enc=AZM_Eef37Jo6SK83jziSzt_E0oj-52dBeELBKAtHskIh-wljn3t-Mb-2b18CYZ--lj-6776Lz2IBZyHAxNB7CBxU
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562400091336	"It's time to..  #ReleaseTheMemo"	2018-01-24T08:06:35+0000	4		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562396781336	"Too late - #NOPensionCOMEY"	2018-01-24T08:04:42+0000	3		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562405971336		2018-01-24T08:10:05+0000	1	animated_image_share	https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia1.tenor.co%2Fimages%2F5d8c20adc0cbfa5c462dd7746395b39e%2Ftenor.gif%3Fitemid%3D7978888&h=ATMbGd7Lv7p_nwg5C_0bw5a5j9evk7RoNh1efVIIojG0USny2AFvMtk6YXKW2OOlUbDidTsNYAb96bVM-GxnWHag-IW1UK9Sz0r_sp0x62Eu&s=1&enc=AZPxdkzb5GW4ItmvcNMK1trnu0i-0xq0UdZjTIp1Q8ZBd9xvkOx5KNf0UPViXFu7tTx0imnrfhpDa8xnk_kTjS0j
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562401416336		2018-01-24T08:07:31+0000	1	animated_image_share	https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia1.tenor.co%2Fimages%2Fbd3dd6688a39a1ca7bde14eb4bac51a3%2Ftenor.gif%3Fitemid%3D9848358&h=ATP4002BAyLwErRW6ZUVZ6h7-_Q9xZIRBo0q5fG_ljw8Xbr2DkpXkN-51ElG3pIjkLUGFm9yrdVQdigha0Z6wLQjWuOeBYAy94VkF2pmq3BT&s=1&enc=AZOOZrM4wwVl6soS-_tu7-r76JTYnTdcQhehJOZzfZkrl-u2TkCddcM4tz5xy1x_3NoMwrCdI-dkvtwVKDBoMiPY
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562394536336	"Sessions needs to go. We need Trade Goudy"	2018-01-24T08:03:13+0000	1		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562391211336	"We want justice"	2018-01-24T08:01:11+0000	3		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562405211336	"#releasethememo #findthetexts"	2018-01-24T08:09:51+0000	2		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562394686336	trump	2018-01-24T08:03:19+0000	3	sticker	https://scontent.xx.fbcdn.net/v/t39.1997-6/851575_126362090881921_1049355036_n.png?oh=5706fa701d7c68051c2800ce9288bc70&oe=5AE0954A
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562392551336	"Doesn't matter what the people say. All of you are being played for fools"	2018-01-24T08:02:02+0000	1		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562429376336	"https://link.dosh.cash/YCLI/KxBiyQxJXJ  👉🏽 Must link Card In Order To Receive Cash 💵 💰 🤑"	2018-01-24T08:24:20+0000	0	share	https://l.facebook.com/l.php?u=https%3A%2F%2Flink.dosh.cash%2FYCLI%2FKxBiyQxJXJ&h=ATOC17opzOj2cwgWOqJ0-RCuHYyc5EtafqnYB9BAzDX4pl0e1pbK8lER0dPcYwTCxAObMG0hpNZNXiRPrK9TNxmRr2Gg2A6yf1csknaYnmoe&s=1&enc=AZNGbZ3XTBf6soRwxVc84EIiCIJvlMZp_pEzkJdRIQCcR6uMtWNXWlNaK6YcAg2hZX3EQNCsF9paHwYgVQ0PLI8n
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562415921336	"#Releasethememo!!!! Immediately"	2018-01-24T08:15:43+0000	0		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562400041336	"#releasethememo #iamnotabot"	2018-01-24T08:06:33+0000	1		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562393456336	#Releasethememo	2018-01-24T08:02:40+0000	2		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562429131336	"#L9CKRHEMUP 😀"	2018-01-24T08:24:13+0000	0		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562398216336	"It's about to go down"	2018-01-24T08:05:47+0000	1		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562412661336	"Follow the law!"	2018-01-24T08:13:28+0000	0		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562391116336	"Kremlin Candidate"	2018-01-24T08:01:00+0000	1		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562412921336	💪🇺🇸	2018-01-24T08:13:36+0000	1		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562402826336	🤝	2018-01-24T08:08:32+0000	1		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562419796336	Shared	2018-01-24T08:18:08+0000	0		
15704546335_10156561578156336	" Some seriously screwed-up things have happened and we need to get to the bottom of all of it.   The  Special Report  panel discusses the latest on the Russia investigation."	2018-01-24T08:00:00+0000	10156561578156336_10156562391986336	"Micha kijk, hij heeft een nieuw kapsel! 😇"	2018-01-24T08:01:46+0000	0		
